Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;12503;"Remote Sensing of Environment";journal;"00344257";"Elsevier Inc.";No;No;4,310;Q1;397;430;1433;32526;19755;1423;12,08;75,64;30,94;40;United States;Northern America;"Elsevier Inc.";"1969-1971, 1974-2026";"Computers in Earth Sciences (Q1); Geology (Q1); Soil Science (Q1)";"Agricultural and Biological Sciences; Earth and Planetary Sciences"
2;14802;"Soil Biology and Biochemistry";journal;"00380717";"Elsevier Ltd";No;No;3,453;Q1;304;256;921;18891;10035;916;10,44;73,79;38,86;11;United Kingdom;Western Europe;"Elsevier Ltd";"1969-2026";"Microbiology (Q1); Soil Science (Q1)";"Agricultural and Biological Sciences; Immunology and Microbiology"
3;21101049099;"Biochar";journal;"25247867";"Springer Science and Business Media B.V.";Yes;No;2,855;Q1;64;90;157;7768;2501;157;14,17;86,31;35,95;3;Germany;Western Europe;"Springer Science and Business Media B.V.";"2019-2026";"Biomaterials (Q1); Environmental Science (miscellaneous) (Q1); Pollution (Q1); Soil Science (Q1)";"Agricultural and Biological Sciences; Environmental Science; Materials Science"
4;21100843337;"SOIL";journal;"21993971, 2199398X";"Copernicus Publications";Yes;No;2,022;Q1;56;38;134;2767;958;134;6,25;72,82;41,45;5;Germany;Western Europe;"Copernicus Publications";"2015-2026";"Soil Science (Q1)";"Agricultural and Biological Sciences"
5;39112;"Geoderma";journal;"18726259, 00167061";"Elsevier B.V.";Yes;No;1,761;Q1;227;467;1633;32263;11120;1619;6,16;69,09;36,54;26;Netherlands;Western Europe;"Elsevier B.V.";"1967-2026";"Soil Science (Q1)";"Agricultural and Biological Sciences"
6;38003;"Soil and Tillage Research";journal;"01671987";"Elsevier B.V.";No;No;1,732;Q1;197;260;862;17711;6758;858;7,19;68,12;30,88;6;Netherlands;Western Europe;"Elsevier B.V.";"1980, 1982-2026";"Agronomy and Crop Science (Q1); Earth-Surface Processes (Q1); Soil Science (Q1)";"Agricultural and Biological Sciences; Earth and Planetary Sciences"
7;40981;"Biology and Fertility of Soils";journal;"14320789, 01782762";"Springer Science and Business Media Deutschland GmbH";No;No;1,680;Q1;161;74;257;4335;1533;250;5,01;58,58;39,00;3;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"1985-2026";"Agronomy and Crop Science (Q1); Microbiology (Q1); Soil Science (Q1)";"Agricultural and Biological Sciences; Immunology and Microbiology"
8;21100817619;"International Soil and Water Conservation Research";journal;"20956339, 2589059X";"KeAi Communications Co.";Yes;No;1,619;Q1;76;63;155;4005;1244;153;7,75;63,57;29,24;7;China;Asiatic Region;"KeAi Communications Co.";"2013-2026";"Agronomy and Crop Science (Q1); Nature and Landscape Conservation (Q1); Soil Science (Q1); Water Science and Technology (Q1)";"Agricultural and Biological Sciences; Environmental Science"
9;145301;"Urban Forestry and Urban Greening";journal;"16108167, 16188667";"Elsevier GmbH";No;No;1,619;Q1;148;272;989;19965;6956;984;6,54;73,40;45,15;31;Germany;Western Europe;"Elsevier GmbH";"2002-2026";"Ecology (Q1); Forestry (Q1); Soil Science (Q1)";"Agricultural and Biological Sciences; Environmental Science"
10;35824;"Agricultural Water Management";journal;"18732283, 03783774";"Elsevier B.V.";Yes;No;1,579;Q1;189;574;1709;36724;12664;1703;6,92;63,98;32,82;36;Netherlands;Western Europe;"Elsevier B.V.";"1976-1977, 1979-2026";"Agronomy and Crop Science (Q1); Earth-Surface Processes (Q1); Soil Science (Q1); Water Science and Technology (Q1)";"Agricultural and Biological Sciences; Earth and Planetary Sciences; Environmental Science"
11;19790;"Molecular Plant Pathology";journal;"13643703, 14646722";"Wiley-Blackwell Publishing Ltd";Yes;No;1,479;Q1;145;113;366;7610;2104;364;5,31;67,35;41,14;4;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2000-2026";"Agronomy and Crop Science (Q1); Molecular Biology (Q1); Plant Science (Q1); Soil Science (Q1)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology"
12;21101038507;"Journal of Geophysical Research: Biogeosciences";journal;"21698953, 21698961";"John Wiley and Sons Inc";No;No;1,459;Q1;97;221;804;17999;3150;780;3,75;81,44;37,68;0;United States;Northern America;"John Wiley and Sons Inc";"2010, 2012-2026";"Aquatic Science (Q1); Atmospheric Science (Q1); Ecology (Q1); Forestry (Q1); Paleontology (Q1); Soil Science (Q1); Water Science and Technology (Q1)";"Agricultural and Biological Sciences; Earth and Planetary Sciences; Environmental Science"
13;78796;"Field Crops Research";journal;"18726852, 03784290";"Elsevier B.V.";No;No;1,433;Q1;212;332;733;20675;4857;731;6,37;62,27;31,00;18;Netherlands;Western Europe;"Elsevier B.V.";"1978-2026";"Agronomy and Crop Science (Q1); Soil Science (Q1)";"Agricultural and Biological Sciences"
14;21100385961;"Environmental Technology and Innovation";journal;"23521864";"Elsevier B.V.";Yes;No;1,356;Q1;110;481;1765;30755;14706;1759;7,84;63,94;36,71;17;Netherlands;Western Europe;"Elsevier B.V.";"2014-2026";"Environmental Science (miscellaneous) (Q1); Plant Science (Q1); Soil Science (Q1)";"Agricultural and Biological Sciences; Environmental Science"
15;21101046232;"Soil Ecology Letters";journal;"26622289, 26622297";"Higher Education Press Limited Company";No;No;1,345;Q1;31;54;110;3247;526;102;5,08;60,13;38,98;5;China;Asiatic Region;"Higher Education Press Limited Company";"2019-2026";"Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Soil Science (Q1)";"Agricultural and Biological Sciences; Environmental Science"
16;19500157075;"Rice";journal;"19398425, 19398433";"Springer";Yes;No;1,304;Q1;88;60;249;4043;1399;246;5,02;67,38;37,26;3;United States;Northern America;"Springer";"1996, 2008-2026";"Agronomy and Crop Science (Q1); Plant Science (Q1); Soil Science (Q1)";"Agricultural and Biological Sciences"
17;96119;"Applied Soil Ecology";journal;"09291393";"Elsevier B.V.";No;No;1,295;Q1;167;352;1019;25560;6039;1017;5,51;72,61;40,42;13;Netherlands;Western Europe;"Elsevier B.V.";"1994-2026";"Agricultural and Biological Sciences (miscellaneous) (Q1); Ecology (Q1); Soil Science (Q1)";"Agricultural and Biological Sciences; Environmental Science"
18;23312;"Pedosphere";journal;"10020160";"Soil Science Society of China";No;No;1,294;Q1;102;83;256;7208;1582;241;5,52;86,84;35,65;2;China;Asiatic Region;"Soil Science Society of China";"1996-2026";"Soil Science (Q1)";"Agricultural and Biological Sciences"
19;19900191969;"Solid Earth";journal;"18699510, 18699529";"Copernicus Publications";Yes;No;1,276;Q1;72;64;339;5245;1150;339;3,50;81,95;27,50;0;Germany;Western Europe;"Copernicus Publications";"2010-2026";"Earth-Surface Processes (Q1); Geochemistry and Petrology (Q1); Geology (Q1); Geophysics (Q1); Paleontology (Q1); Soil Science (Q1); Stratigraphy (Q1)";"Agricultural and Biological Sciences; Earth and Planetary Sciences"
20;28960;"Soil Dynamics and Earthquake Engineering";journal;"02677261";"Elsevier B.V.";No;No;1,244;Q1;150;597;1368;30851;6839;1361;4,75;51,68;25,21;4;United Kingdom;Western Europe;"Elsevier B.V.";"1986-2026";"Civil and Structural Engineering (Q1); Geotechnical Engineering and Engineering Geology (Q1); Soil Science (Q1)";"Agricultural and Biological Sciences; Earth and Planetary Sciences; Engineering"
21;59988;"European Journal of Agronomy";journal;"11610301";"Elsevier B.V.";No;No;1,170;Q1;157;281;459;17552;2669;457;5,26;62,46;32,62;27;Netherlands;Western Europe;"Elsevier B.V.";"1993-2026";"Agronomy and Crop Science (Q1); Plant Science (Q1); Soil Science (Q1)";"Agricultural and Biological Sciences"
22;36209;"European Journal of Soil Science";journal;"13510754, 13652389";"Wiley-Blackwell Publishing Ltd";No;No;1,160;Q1;150;101;454;6253;2072;435;4,51;61,91;38,27;11;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1994-2026";"Soil Science (Q1)";"Agricultural and Biological Sciences"
23;23239;"Land Degradation and Development";journal;"1099145X, 10853278";"John Wiley and Sons Ltd";No;No;1,159;Q1;125;429;944;28922;4809;934;4,65;67,42;36,49;14;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1989-1990, 1992-2026";"Development (Q1); Environmental Chemistry (Q1); Environmental Science (miscellaneous) (Q1); Soil Science (Q1)";"Agricultural and Biological Sciences; Environmental Science; Social Sciences"
24;16574;"Plant and Soil";journal;"15735036, 0032079X";"Springer Science and Business Media Deutschland GmbH";No;No;1,135;Q1;250;487;1316;35041;6411;1285;4,47;71,95;39,72;12;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"1948-2026";"Plant Science (Q1); Soil Science (Q1)";"Agricultural and Biological Sciences"
25;27546;"International Journal of Geomechanics";journal;"15323641, 19435622";"American Society of Civil Engineers (ASCE)";No;No;1,112;Q1;100;363;1054;17397;3872;1030;3,29;47,93;23,65;0;United States;Northern America;"American Society of Civil Engineers (ASCE)";"2001-2026";"Geotechnical Engineering and Engineering Geology (Q1); Soil Science (Q1)";"Agricultural and Biological Sciences; Earth and Planetary Sciences"
