Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;21100831443;"Nature Biomedical Engineering";journal;"2157846X";"Nature Research";No;No;10,105;Q1;166;154;437;7275;10530;351;21,76;47,24;37,05;5;United Kingdom;Western Europe;"Nature Research";"2017-2026";"Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Computer Science Applications (Q1); Medicine (miscellaneous) (Q1)";"Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Computer Science; Engineering; Medicine"
2;21100886132;"Science Robotics";journal;"24709476";"American Association for the Advancement of Science";No;No;5,940;Q1;143;134;304;5737;5923;260;19,48;42,81;26,99;5;United States;Northern America;"American Association for the Advancement of Science";"2016-2026";"Artificial Intelligence (Q1); Computer Science Applications (Q1); Control and Optimization (Q1); Mechanical Engineering (Q1)";"Computer Science; Engineering; Mathematics"
3;21100420802;"GigaScience";journal;"2047217X";"Oxford University Press";Yes;No;5,314;Q1;106;116;364;8434;4388;364;3,68;72,71;40,53;2;United Kingdom;Western Europe;"Oxford University Press";"2012-2026";"Computer Science Applications (Q1); Health Informatics (Q1)";"Computer Science; Medicine"
4;21101074919;"Computers and Education: Artificial Intelligence";journal;"2666920X";"Elsevier B.V.";Yes;No;5,217;Q1;86;139;180;9459;6078;179;30,90;68,05;39,28;22;Netherlands;Western Europe;"Elsevier B.V.";"2020-2026";"Artificial Intelligence (Q1); Computer Science Applications (Q1); Education (Q1)";"Computer Science; Social Sciences"
5;19169;"Journal of Operations Management";journal;"18731317, 02726963";"John Wiley &amp; Sons Inc.";No;No;4,520;Q1;238;53;137;4624;1381;122;9,71;87,25;29,69;3;Netherlands;Western Europe;"John Wiley &amp; Sons Inc.";"1980-1991, 1993-2026";"Computer Science Applications (Q1); Industrial and Manufacturing Engineering (Q1); Management Science and Operations Research (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences; Engineering"
6;21100200203;"Wiley Interdisciplinary Reviews: Computational Molecular Science";journal;"17590876, 17590884";"John Wiley &amp; Sons Inc.";No;No;4,501;Q1;131;43;165;7673;3628;163;22,59;178,44;25,75;0;United States;Northern America;"John Wiley &amp; Sons Inc.";"2011-2026";"Biochemistry (Q1); Computational Mathematics (Q1); Computer Science Applications (Q1); Materials Chemistry (Q1); Physical and Theoretical Chemistry (Q1)";"Biochemistry, Genetics and Molecular Biology; Chemistry; Computer Science; Materials Science; Mathematics"
7;12402;"MIS Quarterly: Management Information Systems";journal;"02767783, 21629730";"University of Minnesota";No;No;4,486;Q1;294;71;216;6311;2376;208;7,05;88,89;30,10;0;United States;Northern America;"University of Minnesota";"1980-2025";"Computer Science Applications (Q1); Information Systems (Q1); Information Systems and Management (Q1); Management Information Systems (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences"
8;18933;"IEEE Transactions on Wireless Communications";journal;"15361276, 15582248";"Institute of Electrical and Electronics Engineers Inc.";No;No;4,454;Q1;277;1323;2005;57940;26658;2005;11,93;43,79;27,95;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2000, 2002-2026";"Applied Mathematics (Q1); Computer Science Applications (Q1); Electrical and Electronic Engineering (Q1)";"Computer Science; Engineering; Mathematics"
9;21100274221;"IEEE Transactions on Cybernetics";journal;"21682275, 21682267";"Institute of Electrical and Electronics Engineers Inc.";No;No;4,450;Q1;227;648;2284;30878;30551;2284;13,04;47,65;29,19;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2013-2026";"Computer Science Applications (Q1); Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1); Human-Computer Interaction (Q1); Information Systems (Q1); Software (Q1)";"Computer Science; Engineering"
10;18935;"IEEE Wireless Communications";journal;"15580687, 15361284";"Institute of Electrical and Electronics Engineers Inc.";No;No;4,406;Q1;206;202;443;2840;5622;402;11,31;14,06;25,75;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2002-2026";"Computer Science Applications (Q1); Electrical and Electronic Engineering (Q1)";"Computer Science; Engineering"
