Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2025);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;15670;"Journal of Peasant Studies";journal;"03066150, 17439361";"Routledge";No;No;2,738;Q1;120;102;249;8247;1724;241;6,21;80,85;47,09;15;United Kingdom;Western Europe;"Routledge";"1973-2026";"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Cultural Studies (Q1)";"Arts and Humanities; Social Sciences"
2;21100837352;"Social Media and Society";journal;"20563051";"SAGE Publications Ltd";Yes;No;2,088;Q1;96;126;483;8007;3557;481;6,60;63,55;53,90;0;United Kingdom;Western Europe;"SAGE Publications Ltd";"2015-2026";"Communication (Q1); Computer Science Applications (Q1); Cultural Studies (Q1)";"Computer Science; Social Sciences"
3;14946;"Group Processes and Intergroup Relations";journal;"14617188, 13684302";"SAGE Publications Ltd";No;No;1,527;Q1;102;74;291;5388;1320;289;3,57;72,81;48,44;1;United Kingdom;Western Europe;"SAGE Publications Ltd";"1998-2026";"Arts and Humanities (miscellaneous) (Q1); Communication (Q1); Cultural Studies (Q1); Social Psychology (Q1); Sociology and Political Science (Q1)";"Arts and Humanities; Psychology; Social Sciences"
4;5600153491;"Journal of Multilingual and Multicultural Development";journal;"01434632";"Routledge";No;No;1,510;Q1;76;487;456;28197;2816;447;6,08;57,90;58,73;1;United Kingdom;Western Europe;"Routledge";"1980-2026";"Cultural Studies (Q1); Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
5;21100788289;"Mobile Media and Communication";journal;"20501579, 20501587";"SAGE Publications Ltd";No;No;1,467;Q1;51;42;113;2441;497;91;2,58;58,12;55,77;0;United States;Northern America;"SAGE Publications Ltd";"2013-2026";"Communication (Q1); Computer Networks and Communications (Q1); Cultural Studies (Q1); Media Technology (Q1); Sociology and Political Science (Q1)";"Computer Science; Engineering; Social Sciences"
6;21100435972;"Journal of Global Fashion Marketing";journal;"20932685, 23254483";"Taylor and Francis Ltd.";No;No;1,425;Q1;43;28;87;1810;694;86;7,28;64,64;62,34;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2011, 2013-2026";"Cultural Studies (Q1); Management of Technology and Innovation (Q1); Marketing (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Social Sciences"
7;15453;"Journal of Cross-Cultural Psychology";journal;"00220221, 15525422";"SAGE Publications Inc.";No;No;1,378;Q1;143;63;152;4525;610;142;3,71;71,83;61,26;0;United States;Northern America;"SAGE Publications Inc.";"1970-2026";"Anthropology (Q1); Cultural Studies (Q1); Social Psychology (Q1)";"Psychology; Social Sciences"
8;25678;"Journal of Research on Adolescence";journal;"10508392, 15327795";"Wiley-Blackwell Publishing Ltd";No;No;1,340;Q1;127;155;335;10792;1284;320;2,95;69,63;64,62;2;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1993, 1996-2026";"Behavioral Neuroscience (Q1); Cultural Studies (Q1); Developmental and Educational Psychology (Q1); Social Sciences (miscellaneous) (Q1)";"Neuroscience; Psychology; Social Sciences"
9;16047;"Race Ethnicity and Education";journal;"1470109X, 13613324";"Routledge";No;No;1,334;Q1;81;97;178;6167;784;176;3,77;63,58;68,95;3;United Kingdom;Western Europe;"Routledge";"1998-2026";"Cultural Studies (Q1); Demography (Q1); Education (Q1)";"Social Sciences"
10;21101062805;"Quantitative Science Studies";journal;"26413337";"MIT Press";Yes;No;1,207;Q1;38;60;180;3565;963;170;5,38;59,42;31,21;2;United States;Northern America;"MIT Press";"2020-2025";"Analysis (Q1); Cultural Studies (Q1); Library and Information Sciences (Q1); Numerical Analysis (Q1)";"Mathematics; Social Sciences"
