Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;20315;"Nature Reviews Molecular Cell Biology";journal;"14710072, 14710080";"Nature Research";No;No;37,353;Q1;553;121;337;10414;14192;151;40,08;86,07;40,87;1;United Kingdom;Western Europe;"Nature Research";"2000-2026";"Cell Biology (Q1); Molecular Biology (Q1)";"Biochemistry, Genetics and Molecular Biology"
2;21100778827;"Nature Methods";journal;"15487091, 15487105";"Nature Research";No;No;17,251;Q1;432;410;1037;13098;19144;575;13,46;31,95;32,43;9;United Kingdom;Western Europe;"Nature Research";"2004-2026";"Biochemistry (Q1); Biotechnology (Q1); Cell Biology (Q1); Molecular Biology (Q1)";"Biochemistry, Genetics and Molecular Biology"
3;18991;"Nature Reviews Genetics";journal;"14710056, 14710064";"Nature Research";No;No;16,364;Q1;458;118;358;9430;7586;210;23,43;79,92;39,60;3;United Kingdom;Western Europe;"Nature Research";"2000-2026";"Genetics (Q1); Genetics (clinical) (Q1); Molecular Biology (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
4;24004;"Physiological Reviews";journal;"15221210, 00319333";"American Physiological Society";No;No;12,167;Q1;417;39;136;14416;4772;127;25,96;369,64;39,33;0;United States;Northern America;"American Physiological Society";"1945-2026";"Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Physiology (Q1); Physiology (medical) (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
5;146172;"Cell Metabolism";journal;"15504131, 19327420";"Cell Press";No;No;11,989;Q1;391;181;574;15087;12865;469;21,33;83,35;40,41;3;United States;Northern America;"Cell Press";"2005-2026";"Cell Biology (Q1); Molecular Biology (Q1); Physiology (Q1)";"Biochemistry, Genetics and Molecular Biology"
6;17900156736;"Journal of Hematology and Oncology";journal;"17568722";"BioMed Central Ltd";Yes;No;10,192;Q1;194;123;482;14448;12660;334;25,83;117,46;45,04;1;United Kingdom;Western Europe;"BioMed Central Ltd";"2008-2026";"Cancer Research (Q1); Hematology (Q1); Molecular Biology (Q1); Oncology (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
7;18606;"Molecular Cell";journal;"10974164, 10972765";"Cell Press";No;No;9,051;Q1;473;398;1219;26518;14865;1051;11,97;66,63;39,37;2;United States;Northern America;"Cell Press";"1997-2026";"Cell Biology (Q1); Molecular Biology (Q1)";"Biochemistry, Genetics and Molecular Biology"
8;13900;"Cell Research";journal;"17487838, 10010602";"Springer Nature";No;No;8,740;Q1;244;145;450;4111;5461;212;8,94;28,35;36,45;1;United Kingdom;Western Europe;"Springer Nature";"1996-2026";"Cell Biology (Q1); Molecular Biology (Q1)";"Biochemistry, Genetics and Molecular Biology"
9;16721;"Annual Review of Plant Biology";journal;"15452123, 15435008";"Annual Reviews Inc.";Yes;No;8,258;Q1;320;28;109;4612;2620;104;27,86;164,71;35,06;3;United States;Northern America;"Annual Reviews Inc.";"1996-2025";"Cell Biology (Q1); Molecular Biology (Q1); Physiology (Q1); Plant Science (Q1)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology"
10;5300152732;"Cell Host and Microbe";journal;"19346069, 19313128";"Cell Press";No;No;7,067;Q1;270;214;608;12589;7574;447;11,53;58,83;44,13;4;United States;Northern America;"Cell Press";"2007-2026";"Cancer Research (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Microbiology (Q1); Molecular Biology (Q1); Parasitology (Q1); Virology (Q1)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology"
11;12394;"Nature Structural and Molecular Biology";journal;"15459993, 15459985";"Nature Research";No;No;6,187;Q1;317;232;588;11631;4114;432;6,35;50,13;38,66;3;United Kingdom;Western Europe;"Nature Research";"1998, 2004-2026";"Molecular Biology (Q1); Structural Biology (Q1)";"Biochemistry, Genetics and Molecular Biology"
12;4000148205;"Nature Chemical Biology";journal;"15524469, 15524450";"Nature Research";No;No;5,521;Q1;282;269;736;9829;5881;516;7,32;36,54;36,47;2;United Kingdom;Western Europe;"Nature Research";"2005-2026";"Cell Biology (Q1); Molecular Biology (Q1)";"Biochemistry, Genetics and Molecular Biology"
13;17600155011;"Molecular Plant";journal;"16742052, 17529867";"Cell Press";No;No;5,519;Q1;198;170;565;9313;7328;447;13,71;54,78;38,86;2;United States;Northern America;"Cell Press";"2008-2026";"Molecular Biology (Q1); Plant Science (Q1)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology"
14;5700191214;"Molecular Neurodegeneration";journal;"17501326";"BioMed Central Ltd";Yes;No;5,488;Q1;139;93;247;8628;3593;230;13,82;92,77;41,80;2;United Kingdom;Western Europe;"BioMed Central Ltd";"2006-2026";"Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1); Neurology (clinical) (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine; Neuroscience"
15;18525;"Developmental Cell";journal;"15345807, 18781551";"Cell Press";No;No;5,180;Q1;318;232;732;16745;6071;657;7,26;72,18;41,89;0;United States;Northern America;"Cell Press";"2001-2026";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Cell Biology (Q1); Developmental Biology (Q1); Molecular Biology (Q1)";"Biochemistry, Genetics and Molecular Biology"
16;19700175140;"Genome Medicine";journal;"1756994X";"BioMed Central Ltd";Yes;No;5,078;Q1;147;152;438;10874;4851;431;10,59;71,54;46,73;6;United Kingdom;Western Europe;"BioMed Central Ltd";"2009-2026";"Genetics (Q1); Genetics (clinical) (Q1); Molecular Biology (Q1); Molecular Medicine (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
17;18457;"Cell Death and Differentiation";journal;"13509047, 14765403";"Springer Nature";No;No;4,866;Q1;283;148;608;8554;8496;576;14,19;57,80;44,62;1;United Kingdom;Western Europe;"Springer Nature";"1994-2026";"Cell Biology (Q1); Molecular Biology (Q1)";"Biochemistry, Genetics and Molecular Biology"
18;17435;"EMBO Journal";journal;"02614189, 14602075";"Springer Science and Business Media Deutschland GmbH";Yes;No;4,821;Q1;450;293;911;20204;7924;839;7,12;68,96;42,05;2;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"1982-2026";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Neuroscience (miscellaneous) (Q1)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine; Neuroscience"
19;14280;"Protein Science";journal;"1469896X, 09618368";"Wiley-Blackwell";No;No;4,657;Q1;210;369;755;22257;6397;743;6,27;60,32;37,99;2;United States;Northern America;"Wiley-Blackwell";"1992-2026";"Biochemistry (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
20;3900148405;"Autophagy";journal;"15548635, 15548627";"Taylor and Francis Ltd.";No;No;4,447;Q1;216;270;868;10873;10535;759;9,98;40,27;41,78;0;United States;Northern America;"Taylor and Francis Ltd.";"2005-2026";"Cell Biology (Q1); Molecular Biology (Q1)";"Biochemistry, Genetics and Molecular Biology"
21;144840;"PLOS Medicine";journal;"15491277, 15491676";"Public Library of Science";Yes;No;4,279;Q1;303;156;711;7242;7082;697;8,69;46,42;47,05;23;United States;Northern America;"Public Library of Science";"2004-2026";"Biochemistry (Q1); Biotechnology (Q1); Cell Biology (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1)";"Biochemistry, Genetics and Molecular Biology; Medicine"
22;28475;"Ageing Research Reviews";journal;"15681637, 18729649";"Elsevier Ireland Ltd";No;No;4,216;Q1;194;372;676;60837;10585;674;13,51;163,54;45,15;12;Ireland;Western Europe;"Elsevier Ireland Ltd";"2002-2026";"Aging (Q1); Biochemistry (Q1); Biotechnology (Q1); Molecular Biology (Q1); Neurology (Q1)";"Biochemistry, Genetics and Molecular Biology; Neuroscience"
