Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2022);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;26099;"Information Fusion";journal;"18726305, 15662535";"Elsevier B.V.";No;No;4,756;Q1;201;133;483;11950;10619;471;23,13;89,85;24,60;11;Netherlands;Western Europe;"Elsevier B.V.";"2000-2026";"Hardware and Architecture (Q1); Information Systems (Q1); Signal Processing (Q1); Software (Q1)";"Computer Science"
2;27239;"IEEE Network";journal;"08908044, 1558156X";"Institute of Electrical and Electronics Engineers Inc.";No;No;4,266;Q1;167;173;674;2424;7836;642;10,79;14,01;24,61;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"1986-2026";"Computer Networks and Communications (Q1); Hardware and Architecture (Q1); Information Systems (Q1); Software (Q1)";"Computer Science"
3;21100338350;"IEEE Internet of Things Journal";journal;"23274662";"Institute of Electrical and Electronics Engineers Inc.";No;No;3,747;Q1;233;1925;3214;87195;41157;3172;11,99;45,30;27,22;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2014-2026";"Computer Networks and Communications (Q1); Computer Science Applications (Q1); Hardware and Architecture (Q1); Information Systems (Q1); Information Systems and Management (Q1); Signal Processing (Q1)";"Computer Science; Decision Sciences"
4;21100854831;"IEEE Transactions on Cognitive Communications and Networking";journal;"23327731";"Institute of Electrical and Electronics Engineers Inc.";No;No;3,419;Q1;75;135;300;6384;2684;291;9,47;47,29;23,22;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2015-2026";"Artificial Intelligence (Q1); Computer Networks and Communications (Q1); Hardware and Architecture (Q1)";"Computer Science"
5;23127;"Journal of the ACM";journal;"00045411, 1557735X";"Association for Computing Machinery";No;No;2,953;Q1;154;52;126;2671;513;115;3,97;51,37;14,38;0;United States;Northern America;"Association for Computing Machinery";"1954-2025";"Artificial Intelligence (Q1); Control and Systems Engineering (Q1); Hardware and Architecture (Q1); Information Systems (Q1); Software (Q1)";"Computer Science; Engineering"
6;14966;"Journal of Manufacturing Systems";journal;"02786125";"Elsevier B.V.";No;No;2,742;Q1;138;228;459;14429;5919;451;13,41;63,29;24,73;10;Netherlands;Western Europe;"Elsevier B.V.";"1982-2026";"Control and Systems Engineering (Q1); Hardware and Architecture (Q1); Industrial and Manufacturing Engineering (Q1); Software (Q1)";"Computer Science; Engineering"
7;21100791292;"Journal of Big Data";journal;"21961115";"Springer Nature";Yes;No;2,714;Q1;108;124;380;6388;6794;380;10,69;51,52;31,44;3;Switzerland;Western Europe;"Springer Nature";"2014-2026";"Computer Networks and Communications (Q1); Hardware and Architecture (Q1); Information Systems (Q1); Information Systems and Management (Q1)";"Computer Science; Decision Sciences"
8;27277;"Journal of Network and Computer Applications";journal;"10958592, 10848045";"Academic Press";No;No;2,384;Q1;167;133;579;10923;6367;573;11,49;82,13;22,17;3;United States;Northern America;"Academic Press";"1996-2026";"Computer Networks and Communications (Q1); Computer Science Applications (Q1); Hardware and Architecture (Q1)";"Computer Science"
9;18300156728;"IEEE Transactions on Services Computing";journal;"19391374";"Institute of Electrical and Electronics Engineers Inc.";No;No;2,111;Q1;102;271;316;11906;2436;310;7,26;43,93;30,52;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2008-2026";"Computer Networks and Communications (Q1); Computer Science Applications (Q1); Hardware and Architecture (Q1); Information Systems and Management (Q1)";"Computer Science; Decision Sciences"
10;12264;"Future Generation Computer Systems";journal;"0167739X";"Elsevier B.V.";No;No;2,043;Q1;193;364;2050;17847;20248;1991;9,12;49,03;25,09;9;Netherlands;Western Europe;"Elsevier B.V.";"1984-2026";"Computer Networks and Communications (Q1); Hardware and Architecture (Q1); Software (Q1)";"Computer Science"
11;21101092533;"High-Confidence Computing";journal;"26672952";"Shandong University";Yes;No;1,926;Q1;20;28;12;1174;73;11;6,08;41,93;34,41;0;China;Asiatic Region;"Shandong University";"2021-2026";"Computational Theory and Mathematics (Q1); Computer Networks and Communications (Q1); Computer Science Applications (Q1); Hardware and Architecture (Q1); Software (Q1)";"Computer Science"
