Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;26099;"Information Fusion";journal;"18726305, 15662535";"Elsevier B.V.";No;No;4,128;Q1;201;510;670;37954;15862;660;22,87;74,42;29,46;7;Netherlands;Western Europe;"Elsevier B.V.";"2000-2026";"Hardware and Architecture (Q1); Information Systems (Q1); Signal Processing (Q1); Software (Q1)";"Computer Science"
2;14966;"Journal of Manufacturing Systems";journal;"02786125";"Elsevier B.V.";No;No;3,633;Q1;138;246;662;15972;12708;653;17,19;64,93;24,23;2;Netherlands;Western Europe;"Elsevier B.V.";"1982-2026";"Control and Systems Engineering (Q1); Hardware and Architecture (Q1); Industrial and Manufacturing Engineering (Q1); Software (Q1)";"Computer Science; Engineering"
3;21100854831;"IEEE Transactions on Cognitive Communications and Networking";journal;"23327731";"Institute of Electrical and Electronics Engineers Inc.";No;No;2,541;Q1;75;170;366;7735;3580;362;8,32;45,50;26,24;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2015-2026";"Artificial Intelligence (Q1); Computer Networks and Communications (Q1); Hardware and Architecture (Q1)";"Computer Science"
4;27239;"IEEE Network";journal;"08908044, 1558156X";"Institute of Electrical and Electronics Engineers Inc.";No;No;2,516;Q1;167;247;623;3598;5678;592;7,11;14,57;29,47;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"1986-2026";"Computer Networks and Communications (Q1); Hardware and Architecture (Q1); Information Systems (Q1); Software (Q1)";"Computer Science"
5;21100338350;"IEEE Internet of Things Journal";journal;"23274662";"Institute of Electrical and Electronics Engineers Inc.";No;No;2,483;Q1;233;2998;4970;134026;57897;4945;10,55;44,71;28,79;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2014-2026";"Computer Networks and Communications (Q1); Computer Science Applications (Q1); Hardware and Architecture (Q1); Information Systems (Q1); Information Systems and Management (Q1); Signal Processing (Q1)";"Computer Science; Decision Sciences"
6;23127;"Journal of the ACM";journal;"00045411, 1557735X";"Association for Computing Machinery";No;No;2,246;Q1;154;42;135;2671;618;127;3,36;63,60;14,50;1;United States;Northern America;"Association for Computing Machinery";"1954-2025";"Artificial Intelligence (Q1); Control and Systems Engineering (Q1); Hardware and Architecture (Q1); Information Systems (Q1); Software (Q1)";"Computer Science; Engineering"
7;26098;"IEEE Transactions on Parallel and Distributed Systems";journal;"15582183, 10459219";"IEEE Computer Society";No;No;2,097;Q1;174;179;820;9262;6684;812;7,32;51,74;25,25;0;United States;Northern America;"IEEE Computer Society";"1990-2026";"Computational Theory and Mathematics (Q1); Hardware and Architecture (Q1); Signal Processing (Q1)";"Computer Science"
8;21100791292;"Journal of Big Data";journal;"21961115";"Springer Nature";Yes;No;1,979;Q1;108;182;464;11899;7597;464;10,94;65,38;30,42;7;Switzerland;Western Europe;"Springer Nature";"2014-2026";"Computer Networks and Communications (Q1); Hardware and Architecture (Q1); Information Systems (Q1); Information Systems and Management (Q1)";"Computer Science; Decision Sciences"
9;27277;"Journal of Network and Computer Applications";journal;"10958592, 10848045";"Academic Press";No;No;1,972;Q1;167;189;451;13199;5806;450;11,33;69,84;22,26;1;United States;Northern America;"Academic Press";"1996-2026";"Computer Networks and Communications (Q1); Computer Science Applications (Q1); Hardware and Architecture (Q1)";"Computer Science"
10;13184;"Computer Physics Communications";journal;"00104655";"Elsevier B.V.";No;No;1,946;Q1;232;355;921;18439;8071;919;8,27;51,94;16,16;0;Netherlands;Western Europe;"Elsevier B.V.";"1969-2026";"Hardware and Architecture (Q1); Physics and Astronomy (miscellaneous) (Q1)";"Computer Science; Physics and Astronomy"
11;11000153733;"IEEE Transactions on Circuits and Systems I: Regular Papers";journal;"15498328";"Institute of Electrical and Electronics Engineers Inc.";No;No;1,734;Q1;195;545;1340;20326;8766;1325;5,94;37,30;25,45;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2004-2026";"Electrical and Electronic Engineering (Q1); Hardware and Architecture (Q1)";"Computer Science; Engineering"
12;21101192774;"Chip";journal;"27722724, 27094723";"Elsevier B.V.";Yes;No;1,624;Q1;22;32;55;2586;403;55;7,33;80,81;25,00;0;Netherlands;Western Europe;"Elsevier B.V.";"2022-2026";"Artificial Intelligence (Q1); Computer Networks and Communications (Q1); Computer Science (miscellaneous) (Q1); Electrical and Electronic Engineering (Q1); Hardware and Architecture (Q1)";"Computer Science; Engineering"
13;12264;"Future Generation Computer Systems";journal;"0167739X";"Elsevier B.V.";No;No;1,551;Q1;193;481;1192;24998;11258;1162;9,19;51,97;24,07;8;Netherlands;Western Europe;"Elsevier B.V.";"1984-2026";"Computer Networks and Communications (Q1); Hardware and Architecture (Q1); Software (Q1)";"Computer Science"
14;21101155822;"Neuromorphic Computing and Engineering";journal;"26344386";"Institute of Physics";Yes;No;1,548;Q1;26;64;158;3410;936;150;6,02;53,28;19,84;0;United Kingdom;Western Europe;"Institute of Physics";"2021-2026";"Artificial Intelligence (Q1); Electrical and Electronic Engineering (Q1); Electronic, Optical and Magnetic Materials (Q1); Hardware and Architecture (Q1)";"Computer Science; Engineering; Materials Science"
15;21101058910;"Internet of Things (The Netherlands)";journal;"25426605";"Elsevier B.V.";No;No;1,527;Q1;87;423;592;26107;6768;586;11,74;61,72;20,34;7;Netherlands;Western Europe;"Elsevier B.V.";"2018-2026";"Artificial Intelligence (Q1); Computer Science Applications (Q1); Computer Science (miscellaneous) (Q1); Engineering (miscellaneous) (Q1); Hardware and Architecture (Q1); Information Systems (Q1); Management of Technology and Innovation (Q1); Software (Q1)";"Business, Management and Accounting; Computer Science; Engineering"
16;18300156728;"IEEE Transactions on Services Computing";journal;"19391374";"Institute of Electrical and Electronics Engineers Inc.";No;No;1,441;Q1;102;324;762;14896;5241;760;7,11;45,98;31,57;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2008-2026";"Computer Networks and Communications (Q1); Computer Science Applications (Q1); Hardware and Architecture (Q1); Information Systems and Management (Q1)";"Computer Science; Decision Sciences"
17;21100823476;"Digital Communications and Networks";journal;"23528648, 24685925";"KeAi Communications Co.";Yes;Yes;1,440;Q1;68;174;309;7764;2826;299;9,56;44,62;31,56;5;China;Asiatic Region;"KeAi Communications Co.";"2015-2026";"Communication (Q1); Computer Networks and Communications (Q1); Hardware and Architecture (Q1)";"Computer Science; Social Sciences"
18;12960;"International Journal of Human Computer Studies";journal;"10959300, 10715819";"Academic Press";No;No;1,394;Q1;162;129;323;10287;2802;321;6,76;79,74;36,46;2;United States;Northern America;"Academic Press";"1994-2026";"Education (Q1); Engineering (miscellaneous) (Q1); Hardware and Architecture (Q1); Human Factors and Ergonomics (Q1); Human-Computer Interaction (Q1); Software (Q1)";"Computer Science; Engineering; Social Sciences"
19;21100338351;"IEEE Transactions on Cloud Computing";journal;"21687161";"Institute of Electrical and Electronics Engineers Inc.";No;No;1,254;Q1;78;105;602;4675;3540;599;6,00;44,52;27,73;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2013-2026";"Computer Networks and Communications (Q1); Computer Science Applications (Q1); Hardware and Architecture (Q1); Information Systems (Q1); Software (Q1)";"Computer Science"
20;21101020041;"Proceedings of the ACM on Interactive, Mobile, Wearable and Ubiquitous Technologies";journal;"24749567";"Association for Computing Machinery";No;No;1,235;Q1;62;268;548;20165;4080;548;6,83;75,24;32,04;2;United States;Northern America;"Association for Computing Machinery";"2017-2025";"Computer Networks and Communications (Q1); Hardware and Architecture (Q1); Human-Computer Interaction (Q1)";"Computer Science"
21;12398;"Journal of Systems Architecture";journal;"13837621";"Elsevier B.V.";No;No;1,220;Q1;79;180;590;9826;3539;577;5,21;54,59;26,76;0;Netherlands;Western Europe;"Elsevier B.V.";"1996-2026";"Hardware and Architecture (Q1); Software (Q1)";"Computer Science"
22;26799;"Ad Hoc Networks";journal;"15708705, 15708713";"Elsevier B.V.";No;No;1,210;Q1;122;238;488;11550;3450;482;6,79;48,53;27,00;1;Netherlands;Western Europe;"Elsevier B.V.";"2003-2026";"Computer Networks and Communications (Q1); Hardware and Architecture (Q1); Software (Q1)";"Computer Science"
23;13646;"VLDB Journal";journal;"10668888, 0949877X";"Springer New York";No;No;1,176;Q1;106;79;159;5197;927;153;6,30;65,78;24,61;0;United States;Northern America;"Springer New York";"1992-2026";"Hardware and Architecture (Q1); Information Systems (Q1)";"Computer Science"
24;25033;"IEEE Transactions on Computers";journal;"00189340, 15579956";"IEEE Computer Society";No;No;1,156;Q1;148;214;708;8461;3333;701;4,52;39,54;26,08;0;United States;Northern America;"IEEE Computer Society";"1968-2026";"Computational Theory and Mathematics (Q1); Hardware and Architecture (Q1); Software (Q1); Theoretical Computer Science (Q1)";"Computer Science; Mathematics"
25;24303;"Computer Standards and Interfaces";journal;"09205489";"Elsevier B.V.";No;No;1,142;Q1;84;82;160;4085;1102;160;7,20;49,82;25,70;1;Netherlands;Western Europe;"Elsevier B.V.";"1986-2026";"Computer Science Applications (Q1); Hardware and Architecture (Q1); Law (Q1); Software (Q1)";"Computer Science; Social Sciences"
26;21100806003;"Engineering Science and Technology, an International Journal";journal;"22150986";"Elsevier B.V.";Yes;No;1,093;Q1;104;215;454;10857;3411;454;7,12;50,50;19,07;1;Netherlands;Western Europe;"Elsevier B.V.";"2014-2026";"Civil and Structural Engineering (Q1); Computer Networks and Communications (Q1); Electronic, Optical and Magnetic Materials (Q1); Fluid Flow and Transfer Processes (Q1); Hardware and Architecture (Q1); Mechanical Engineering (Q1); Metals and Alloys (Q1); Biomaterials (Q2)";"Chemical Engineering; Computer Science; Engineering; Materials Science"
27;21101224376;"IEEE Internet of Things Magazine";journal;"25763199, 25763180";"Institute of Electrical and Electronics Engineers Inc.";No;No;1,060;Q1;38;109;286;1433;1311;272;4,68;13,15;24,94;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2020-2026";"Computer Networks and Communications (Q1); Computer Science Applications (Q1); Hardware and Architecture (Q1); Information Systems (Q1); Software (Q1)";"Computer Science"
28;19268;"International Journal of High Performance Computing Applications";journal;"10943420, 17412846";"SAGE Publications Inc.";No;No;1,051;Q1;71;38;114;1565;425;105;2,90;41,18;13,78;0;United States;Northern America;"SAGE Publications Inc.";"1987-2026";"Hardware and Architecture (Q1); Software (Q1); Theoretical Computer Science (Q1)";"Computer Science; Mathematics"
29;21100836194;"ICT Express";journal;"24059595";"Korean Institute of Communications and Information Sciences";Yes;No;1,009;Q1;61;140;348;5624;2492;348;6,56;40,17;26,20;1;South Korea;Asiatic Region;"Korean Institute of Communications and Information Sciences";"2015-2026";"Computer Networks and Communications (Q1); Hardware and Architecture (Q1); Information Systems (Q1); Software (Q1); Artificial Intelligence (Q2)";"Computer Science"
30;21101064700;"IACR Transactions on Cryptographic Hardware and Embedded Systems";journal;"25692925";"Ruhr-University of Bochum";Yes;Yes;0,985;Q1;54;81;247;3702;1216;247;3,45;45,70;17,97;1;Germany;Western Europe;"Ruhr-University of Bochum";"2018-2026";"Computer Graphics and Computer-Aided Design (Q1); Computer Networks and Communications (Q1); Hardware and Architecture (Q1); Signal Processing (Q1); Software (Q1); Artificial Intelligence (Q2)";"Computer Science"
31;25621;"Journal of Parallel and Distributed Computing";journal;"07437315, 10960848";"Academic Press Inc.";No;No;0,978;Q1;118;127;455;6019;2468;446;5,35;47,39;24,74;1;United States;Northern America;"Academic Press Inc.";"1984-2026";"Computer Networks and Communications (Q1); Hardware and Architecture (Q1); Software (Q1); Theoretical Computer Science (Q1); Artificial Intelligence (Q2)";"Computer Science; Mathematics"
32;19309;"Journal of Systems and Software";journal;"01641212";"Elsevier Inc.";No;No;0,975;Q1;141;242;591;16264;3652;579;6,09;67,21;25,00;6;United States;Northern America;"Elsevier Inc.";"1979, 1981, 1983-2026";"Hardware and Architecture (Q1); Information Systems (Q1); Software (Q1)";"Computer Science"
33;12189;"Simulation Modelling Practice and Theory";journal;"1569190X";"Elsevier B.V.";No;No;0,963;Q1;95;121;381;5929;2258;373;6,03;49,00;26,16;1;Netherlands;Western Europe;"Elsevier B.V.";"2002-2026";"Hardware and Architecture (Q1); Modeling and Simulation (Q1); Software (Q1)";"Computer Science; Mathematics"
34;15463;"IEEE Micro";journal;"19374143, 02721732";"IEEE Computer Society";No;No;0,945;Q1;111;75;285;651;956;242;3,32;8,68;19,47;0;United States;Northern America;"IEEE Computer Society";"1981-2026";"Electrical and Electronic Engineering (Q1); Hardware and Architecture (Q1); Software (Q1)";"Computer Science; Engineering"
35;21100855505;"Journal of Cybersecurity";journal;"20572093";"Oxford University Press";Yes;No;0,938;Q1;38;28;72;1877;415;72;4,60;67,04;25,53;4;United Kingdom;Western Europe;"Oxford University Press";"2015-2026";"Computer Networks and Communications (Q1); Computer Science Applications (Q1); Computer Science (miscellaneous) (Q1); Hardware and Architecture (Q1); Information Systems (Q1); Law (Q1); Political Science and International Relations (Q1); Safety Research (Q1); Safety, Risk, Reliability and Quality (Q1); Software (Q1); Social Psychology (Q2)";"Computer Science; Engineering; Psychology; Social Sciences"
36;21100970266;"IEEE Transactions on Sustainable Computing";journal;"23773782";"Institute of Electrical and Electronics Engineers Inc.";No;No;0,913;Q1;42;73;182;3425;830;176;4,63;46,92;26,12;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2016-2026";"Computational Theory and Mathematics (Q1); Control and Optimization (Q1); Hardware and Architecture (Q1); Software (Q1); Renewable Energy, Sustainability and the Environment (Q2)";"Computer Science; Energy; Mathematics"
37;21101092533;"High-Confidence Computing";journal;"26672952";"Shandong University";Yes;No;0,894;Q1;20;53;80;2895;460;79;5,31;54,62;36,54;2;China;Asiatic Region;"Shandong University";"2021-2026";"Computational Theory and Mathematics (Q1); Computer Networks and Communications (Q1); Hardware and Architecture (Q1); Software (Q1); Computer Science Applications (Q2)";"Computer Science"
38;4700151918;"ACM Transactions on Multimedia Computing, Communications and Applications";journal;"15516865, 15516857";"Association for Computing Machinery";No;No;0,885;Q1;81;353;643;21398;4142;627;6,17;60,62;29,25;0;United States;Northern America;"Association for Computing Machinery";"2005-2026";"Computer Networks and Communications (Q1); Hardware and Architecture (Q1)";"Computer Science"
39;12305;"Information Systems";journal;"03064379";"Elsevier Ltd";No;No;0,885;Q1;103;85;316;5146;1607;297;5,10;60,54;26,60;0;United Kingdom;Western Europe;"Elsevier Ltd";"1975-2026";"Hardware and Architecture (Q1); Information Systems (Q1); Software (Q1)";"Computer Science"
40;21101048533;"Proceedings of the ACM on Measurement and Analysis of Computing Systems";journal;"24761249";"Association for Computing Machinery";No;No;0,878;Q1;21;47;142;3056;554;136;3,75;65,02;18,18;0;United States;Northern America;"Association for Computing Machinery";"2017-2025";"Computer Networks and Communications (Q1); Computer Science (miscellaneous) (Q1); Hardware and Architecture (Q1); Safety, Risk, Reliability and Quality (Q1)";"Computer Science; Engineering"
41;27287;"Journal of Network and Systems Management";journal;"15737705, 10647570";"Springer New York";No;No;0,876;Q1;51;97;206;4528;1226;204;5,62;46,68;19,94;1;United States;Northern America;"Springer New York";"1993-2026";"Computer Networks and Communications (Q1); Hardware and Architecture (Q1); Information Systems (Q1); Strategy and Management (Q2)";"Business, Management and Accounting; Computer Science"
42;14965;"World Wide Web";journal;"15731413, 1386145X";"Springer New York";No;No;0,876;Q1;68;76;392;3981;1629;378;4,01;52,38;31,78;1;United States;Northern America;"Springer New York";"1998-2026";"Computer Networks and Communications (Q1); Hardware and Architecture (Q1); Software (Q2)";"Computer Science"
43;28535;"Networks";journal;"10970037, 00283045";"Wiley-Liss Inc.";No;No;0,873;Q2;80;60;177;2427;449;167;1,88;40,45;29,41;1;United States;Northern America;"Wiley-Liss Inc.";"1971-2026";"Computer Networks and Communications (Q1); Information Systems (Q1); Hardware and Architecture (Q2); Software (Q2)";"Computer Science"
44;24361;"Journal of Intelligent Information Systems";journal;"15737675, 09259902";"Springer Netherlands";No;No;0,865;Q2;71;83;189;3607;991;186;4,75;43,46;29,24;0;Netherlands;Western Europe;"Springer Netherlands";"1992-2026";"Artificial Intelligence (Q2); Computer Networks and Communications (Q2); Hardware and Architecture (Q2); Information Systems (Q2); Software (Q2)";"Computer Science"
45;15703;"Knowledge and Information Systems";journal;"02191377, 02193116";"Springer London";No;No;0,827;Q2;106;263;427;14931;2082;427;5,15;56,77;27,92;0;United Kingdom;Western Europe;"Springer London";"1999-2026";"Artificial Intelligence (Q2); Hardware and Architecture (Q2); Human-Computer Interaction (Q2); Information Systems (Q2); Software (Q2)";"Computer Science"
46;21101083126;"ACM Transactions on Internet of Things";journal;"25776207";"Association for Computing Machinery";No;No;0,821;Q2;19;21;65;1332;309;64;4,53;63,43;23,94;0;United States;Northern America;"Association for Computing Machinery";"2020-2026";"Computer Networks and Communications (Q2); Computer Science Applications (Q2); Hardware and Architecture (Q2); Information Systems (Q2); Software (Q2)";"Computer Science"
47;21101259094;"IEEE Networking Letters";journal;"25763156";"Institute of Electrical and Electronics Engineers Inc.";No;No;0,821;Q2;24;56;150;738;574;149;3,92;13,18;27,84;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2020-2026";"Communication (Q1); Electrical and Electronic Engineering (Q1); Hardware and Architecture (Q2); Information Systems (Q2)";"Computer Science; Engineering; Social Sciences"
48;24907;"Distributed Computing";journal;"01782770, 14320452";"Springer Verlag";No;No;0,809;Q2;54;17;75;692;119;70;1,54;40,71;13,46;0;Germany;Western Europe;"Springer Verlag";"1986-2026";"Computational Theory and Mathematics (Q1); Computer Networks and Communications (Q2); Hardware and Architecture (Q2); Theoretical Computer Science (Q2)";"Computer Science; Mathematics"
49;4700152858;"ACM Transactions on Storage";journal;"15533093, 15533077";"Association for Computing Machinery";No;No;0,807;Q2;56;28;105;1885;351;95;2,80;67,32;24,48;0;United States;Northern America;"Association for Computing Machinery";"2005-2026";"Hardware and Architecture (Q2)";"Computer Science"
