Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;83061;"Journal of Archaeological Research";journal;"15737756, 10590161";"Springer New York";No;No;1,786;Q1;69;12;37;3672;197;36;5,25;306,00;50,00;0;United States;Northern America;"Springer New York";"1993-2026";"Archeology (Q1); Archeology (arts and humanities) (Q1); Arts and Humanities (miscellaneous) (Q1)";"Arts and Humanities; Social Sciences"
2;97151;"Journal of World Prehistory";journal;"15737802, 08927537";"Springer";No;No;1,676;Q1;69;6;32;1342;130;32;4,67;223,67;36,36;0;United States;Northern America;"Springer";"1987-2006, 2008-2025";"Archeology (Q1); Archeology (arts and humanities) (Q1); Arts and Humanities (miscellaneous) (Q1)";"Arts and Humanities; Social Sciences"
3;26239;"Quaternary Science Reviews";journal;"02773791";"Elsevier Ltd";No;No;1,558;Q1;230;367;1225;38185;4705;1179;3,47;104,05;34,86;14;United Kingdom;Western Europe;"Elsevier Ltd";"1982-2026";"Archeology (Q1); Archeology (arts and humanities) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Geology (Q1); Global and Planetary Change (Q1)";"Agricultural and Biological Sciences; Arts and Humanities; Earth and Planetary Sciences; Environmental Science; Social Sciences"
4;130059;"Journal of Archaeological Method and Theory";journal;"15737764, 10725369";"Springer";No;No;1,486;Q1;77;42;124;4567;418;123;3,69;108,74;41,01;2;United States;Northern America;"Springer";"1994-2002, 2004-2026";"Archeology (Q1); Archeology (arts and humanities) (Q1)";"Arts and Humanities; Social Sciences"
5;40554;"American Antiquity";journal;"00027316, 23255064";"Cambridge University Press";No;No;1,450;Q1;97;30;133;1825;300;125;2,20;60,83;39,47;0;United States;Northern America;"Cambridge University Press";"1935-2026";"Archeology (Q1); Arts and Humanities (miscellaneous) (Q1); History (Q1); Museology (Q1)";"Arts and Humanities; Social Sciences"
6;31405;"Journal of Archaeological Science";journal;"03054403, 10959238";"Elsevier Inc.";No;No;1,379;Q1;168;97;390;7394;1267;375;3,01;76,23;40,71;2;United States;Northern America;"Elsevier Inc.";"1974-2026";"Archeology (Q1); Archeology (arts and humanities) (Q1); History (Q1)";"Arts and Humanities; Social Sciences"
7;21100887616;"Science and Technology of Archaeological Research";journal;"20548923";"Routledge";Yes;No;1,291;Q1;21;5;18;383;52;18;2,75;76,60;33,33;0;United Kingdom;Western Europe;"Routledge";"2015-2025";"Archeology (Q1); Archeology (arts and humanities) (Q1)";"Arts and Humanities; Social Sciences"
8;86448;"Journal of Anthropological Archaeology";journal;"02784165, 10902686";"Academic Press Inc.";No;No;1,146;Q1;89;59;237;7804;578;235;2,29;132,27;37,35;0;United States;Northern America;"Academic Press Inc.";"1982-2026";"Archeology (Q1); Archeology (arts and humanities) (Q1); History (Q1); Human Factors and Ergonomics (Q1)";"Arts and Humanities; Social Sciences"
9;16100154783;"European Journal of Archaeology";journal;"14619571, 17412722";"Cambridge University Press";No;No;1,027;Q1;45;27;80;1490;155;68;1,70;55,19;46,91;0;United Kingdom;Western Europe;"Cambridge University Press";"1998-2026";"Archeology (Q1); Archeology (arts and humanities) (Q1)";"Arts and Humanities; Social Sciences"
10;19500157002;"Archaeological and Anthropological Sciences";journal;"18669565, 18669557";"Springer Verlag";Yes;No;0,971;Q1;53;198;717;16478;1713;712;2,19;83,22;44,09;1;Germany;Western Europe;"Springer Verlag";"2009-2026";"Anthropology (Q1); Archeology (Q1); Archeology (arts and humanities) (Q1)";"Arts and Humanities; Social Sciences"
11;21100386860;"Ethnoarchaeology";journal;"19442890, 19442904";"Maney Publishing";No;No;0,960;Q1;13;10;18;637;31;18;1,62;63,70;50,00;0;United Kingdom;Western Europe;"Maney Publishing";"2014-2026";"Anthropology (Q1); Archeology (Q1); Archeology (arts and humanities) (Q1)";"Arts and Humanities; Social Sciences"
12;29502;"Race and Class";journal;"03063968, 17413125";"SAGE Publications Ltd";No;No;0,927;Q1;58;25;76;1641;195;58;2,43;65,64;44,83;2;United Kingdom;Western Europe;"SAGE Publications Ltd";"1959, 1962-2026";"Anthropology (Q1); Archeology (Q1); Archeology (arts and humanities) (Q1); Cultural Studies (Q1); Social Sciences (miscellaneous) (Q1); Sociology and Political Science (Q1)";"Arts and Humanities; Social Sciences"
13;31074;"Geoarchaeology - An International Journal";journal;"08836353, 15206548";"John Wiley &amp; Sons Inc.";No;No;0,871;Q1;60;43;154;3521;301;150;1,86;81,88;30,21;1;United States;Northern America;"John Wiley &amp; Sons Inc.";"1986-2026";"Archeology (Q1); Archeology (arts and humanities) (Q1); Earth and Planetary Sciences (miscellaneous) (Q1)";"Arts and Humanities; Earth and Planetary Sciences; Social Sciences"
14;100141;"Journal of Field Archaeology";journal;"00934690, 20424582";"Maney Publishing";No;No;0,856;Q1;50;40;116;3239;301;114;1,83;80,98;39,07;0;United Kingdom;Western Europe;"Maney Publishing";"1974-1999, 2003-2026";"Archeology (Q1); Archeology (arts and humanities) (Q1)";"Arts and Humanities; Social Sciences"
15;6500153129;"Cambridge Archaeological Journal";journal;"09597743, 14740540";"Cambridge University Press";No;No;0,843;Q1;62;37;128;3902;249;128;1,77;105,46;39,74;0;United Kingdom;Western Europe;"Cambridge University Press";"1991-2026";"Archeology (Q1); Archeology (arts and humanities) (Q1); Cultural Studies (Q1)";"Arts and Humanities; Social Sciences"
16;96592;"Journal of Agrarian Change";journal;"14710366, 14710358";"Wiley-Blackwell Publishing Ltd";No;No;0,842;Q1;79;44;115;3267;335;115;2,47;74,25;35,38;5;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2001-2026";"Anthropology (Q1); Archeology (Q1); Archeology (arts and humanities) (Q1); Global and Planetary Change (Q2)";"Arts and Humanities; Environmental Science; Social Sciences"
