Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;14802;"Soil Biology and Biochemistry";journal;"00380717";"Elsevier Ltd";No;No;3,982;Q1;304;292;857;22780;11131;854;11,62;78,01;41,89;5;United Kingdom;Western Europe;"Elsevier Ltd";"1969-2026";"Microbiology (Q1); Soil Science (Q1)";"Agricultural and Biological Sciences; Immunology and Microbiology"
2;12503;"Remote Sensing of Environment";journal;"00344257";"Elsevier Inc.";No;No;3,972;Q1;397;474;1363;37287;18706;1357;12,57;78,66;32,14;26;United States;Northern America;"Elsevier Inc.";"1969-1971, 1974-2026";"Computers in Earth Sciences (Q1); Geology (Q1); Soil Science (Q1)";"Agricultural and Biological Sciences; Earth and Planetary Sciences"
3;21101049099;"Biochar";journal;"25247867";"Springer Science and Business Media B.V.";Yes;No;2,862;Q1;64;98;216;8130;3260;216;15,55;82,96;35,16;2;Germany;Western Europe;"Springer Science and Business Media B.V.";"2019-2026";"Biomaterials (Q1); Environmental Science (miscellaneous) (Q1); Pollution (Q1); Soil Science (Q1)";"Agricultural and Biological Sciences; Environmental Science; Materials Science"
4;21100843337;"SOIL";journal;"21993971, 2199398X";"Copernicus Publications";Yes;No;2,136;Q1;56;50;131;4092;984;131;4,64;81,84;31,23;2;Germany;Western Europe;"Copernicus Publications";"2015-2026";"Soil Science (Q1)";"Agricultural and Biological Sciences"
5;39112;"Geoderma";journal;"18726259, 00167061";"Elsevier B.V.";Yes;No;2,067;Q1;227;379;1557;26513;11806;1542;7,22;69,96;35,84;15;Netherlands;Western Europe;"Elsevier B.V.";"1967-2026";"Soil Science (Q1)";"Agricultural and Biological Sciences"
6;145301;"Urban Forestry and Urban Greening";journal;"16108167, 16188667";"Elsevier GmbH";No;No;2,065;Q1;148;315;981;22053;8203;976;7,27;70,01;45,15;14;Germany;Western Europe;"Elsevier GmbH";"2002-2026";"Ecology (Q1); Forestry (Q1); Soil Science (Q1)";"Agricultural and Biological Sciences; Environmental Science"
7;21100817619;"International Soil and Water Conservation Research";journal;"20956339, 2589059X";"KeAi Communications Co.";Yes;No;1,899;Q1;76;68;175;4737;1530;172;7,42;69,66;34,21;4;China;Asiatic Region;"KeAi Communications Co.";"2013-2026";"Agronomy and Crop Science (Q1); Nature and Landscape Conservation (Q1); Soil Science (Q1); Water Science and Technology (Q1)";"Agricultural and Biological Sciences; Environmental Science"
8;38003;"Soil and Tillage Research";journal;"01671987";"Elsevier B.V.";No;No;1,854;Q1;197;328;875;21940;7277;873;7,96;66,89;33,93;12;Netherlands;Western Europe;"Elsevier B.V.";"1980, 1982-2026";"Agronomy and Crop Science (Q1); Earth-Surface Processes (Q1); Soil Science (Q1)";"Agricultural and Biological Sciences; Earth and Planetary Sciences"
9;40981;"Biology and Fertility of Soils";journal;"14320789, 01782762";"Springer Science and Business Media Deutschland GmbH";No;No;1,840;Q1;161;82;237;6117;1495;233;6,31;74,60;39,01;4;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"1985-2026";"Agronomy and Crop Science (Q1); Microbiology (Q1); Soil Science (Q1)";"Agricultural and Biological Sciences; Immunology and Microbiology"
10;35824;"Agricultural Water Management";journal;"18732283, 03783774";"Elsevier B.V.";Yes;No;1,757;Q1;189;550;1852;36284;14384;1847;7,35;65,97;32,72;15;Netherlands;Western Europe;"Elsevier B.V.";"1976-1977, 1979-2026";"Agronomy and Crop Science (Q1); Earth-Surface Processes (Q1); Soil Science (Q1); Water Science and Technology (Q1)";"Agricultural and Biological Sciences; Earth and Planetary Sciences; Environmental Science"
